step,trust,system_performance,voter_satisfaction,representativity,equity_dimension_var,party_position_stability,declared_real_distance,discovered_inconsistency,latent_inconsistency,mean_electoral_support,bills_passed,total_bills,pass_rate,ai_proportion,transparency,transparency_input,transparency_process,transparency_output,party_positions,scenario_id,replicate,seed,num_parties,num_seats,num_voters,dimension,adapt_threshold,adapt_rate
19,0.8467567880643687,0.72360759853267,0.5365844260345992,0.38809589680983053,0.004932660299429289,0.0,0.2297594114555483,0.8730857635310837,0.2297594114555483,-0.7466583914287576,8,19,0.42105263157894735,0.3,1.0,1.0,1.0,1.0,"[{'party': 'Party 0', 'declared_vector': [0.07232815801516537, 0.6122993407222962, 0.02917439929414034], 'real_vector': [0.22346440779343424, 0.5965509549677095, -0.015086126699848545], 'inconsistency': 0.1503558364696617}, {'party': 'Party 1', 'declared_vector': [0.13923434062373535, -0.7157631460305476, -0.09275712475256098], 'real_vector': [0.43846043121095235, -0.6602672879122151, 0.15724611654312826], 'inconsistency': 0.37415730910114803}, {'party': 'Party 2', 'declared_vector': [0.40479932397157653, 0.3062472937092391, 0.9777636038852398], 'real_vector': [0.3825620568185062, 0.35220112122099523, 0.9812703424135216], 'inconsistency': 0.04861315814151557}, {'party': 'Party 3', 'declared_vector': [-0.1921935706426386, 0.5264699562242028, -0.2780713904865329], 'real_vector': [-0.08592211213751022, 0.8233556403629811, -0.2619063278387872], 'inconsistency': 0.2999594598187584}]",5,3,5045,4,40,100,3,1.0,0.2
20,0.8467567880643687,0.7351865459010911,0.5386075639729385,0.38809589680983053,0.004932660299429289,0.0,0.2297594114555483,0.9190376458221933,0.2297594114555483,-0.7445055198257651,9,20,0.45,0.3,1.0,1.0,1.0,1.0,"[{'party': 'Party 0', 'declared_vector': [0.07232815801516537, 0.6122993407222962, 0.02917439929414034], 'real_vector': [0.22346440779343424, 0.5965509549677095, -0.015086126699848545], 'inconsistency': 0.1582693015470123}, {'party': 'Party 1', 'declared_vector': [0.13923434062373535, -0.7157631460305476, -0.09275712475256098], 'real_vector': [0.43846043121095235, -0.6602672879122151, 0.15724611654312826], 'inconsistency': 0.39384979905384004}, {'party': 'Party 2', 'declared_vector': [0.40479932397157653, 0.3062472937092391, 0.9777636038852398], 'real_vector': [0.3825620568185062, 0.35220112122099523, 0.9812703424135216], 'inconsistency': 0.05117174541212165}, {'party': 'Party 3', 'declared_vector': [-0.1921935706426386, 0.5264699562242028, -0.2780713904865329], 'real_vector': [-0.08592211213751022, 0.8233556403629811, -0.2619063278387872], 'inconsistency': 0.3157467998092193}]",5,3,5045,4,40,100,3,1.0,0.2
21,0.8467567880643687,0.7266151173296624,0.5407183820877024,0.38809589680983053,0.004932660299429289,0.0,0.2297594114555483,0.964989528113303,0.2297594114555483,-0.7571607160370886,9,21,0.42857142857142855,0.3,1.0,1.0,1.0,1.0,"[{'party': 'Party 0', 'declared_vector': [0.07232815801516537, 0.6122993407222962, 0.02917439929414034], 'real_vector': [0.22346440779343424, 0.5965509549677095, -0.015086126699848545], 'inconsistency': 0.1661827666243629}, {'party': 'Party 1', 'declared_vector': [0.13923434062373535, -0.7157631460305476, -0.09275712475256098], 'real_vector': [0.43846043121095235, -0.6602672879122151, 0.15724611654312826], 'inconsistency': 0.41354228900653206}, {'party': 'Party 2', 'declared_vector': [0.40479932397157653, 0.3062472937092391, 0.9777636038852398], 'real_vector': [0.3825620568185062, 0.35220112122099523, 0.9812703424135216], 'inconsistency': 0.05373033268272773}, {'party': 'Party 3', 'declared_vector': [-0.1921935706426386, 0.5264699562242028, -0.2780713904865329], 'real_vector': [-0.08592211213751022, 0.8233556403629811, -0.2619063278387872], 'inconsistency': 0.33153413979968027}]",5,3,5045,4,40,100,3,1.0,0.2
22,0.8467567880643687,0.7370047277192728,0.5428270002320748,0.38809589680983053,0.004932660299429289,0.0,0.2297594114555483,1.0109414104044125,0.2297594114555483,-0.7535384317379676,10,22,0.45454545454545453,0.3,1.0,1.0,1.0,1.0,"[{'party': 'Party 0', 'declared_vector': [0.07232815801516537, 0.6122993407222962, 0.02917439929414034], 'real_vector': [0.22346440779343424, 0.5965509549677095, -0.015086126699848545], 'inconsistency': 0.1740962317017135}, {'party': 'Party 1', 'declared_vector': [0.13923434062373535, -0.7157631460305476, -0.09275712475256098], 'real_vector': [0.43846043121095235, -0.6602672879122151, 0.15724611654312826], 'inconsistency': 0.4332347789592241}, {'party': 'Party 2', 'declared_vector': [0.40479932397157653, 0.3062472937092391, 0.9777636038852398], 'real_vector': [0.3825620568185062, 0.35220112122099523, 0.9812703424135216], 'inconsistency': 0.05628891995333381}, {'party': 'Party 3', 'declared_vector': [-0.1921935706426386, 0.5264699562242028, -0.2780713904865329], 'real_vector': [-0.08592211213751022, 0.8233556403629811, -0.2619063278387872], 'inconsistency': 0.3473214797901412}]",5,3,5045,4,40,100,3,1.0,0.2
23,0.8467567880643687,0.7464908937271779,0.5449295958110347,0.38809589680983053,0.004932660299429289,0.0,0.2297594114555483,1.0568932926955223,0.2297594114555483,-0.7311532698281205,11,23,0.4782608695652174,0.3,1.0,1.0,1.0,1.0,"[{'party': 'Party 0', 'declared_vector': [0.07232815801516537, 0.6122993407222962, 0.02917439929414034], 'real_vector': [0.22346440779343424, 0.5965509549677095, -0.015086126699848545], 'inconsistency': 0.18200969677906412}, {'party': 'Party 1', 'declared_vector': [0.13923434062373535, -0.7157631460305476, -0.09275712475256098], 'real_vector': [0.43846043121095235, -0.6602672879122151, 0.15724611654312826], 'inconsistency': 0.4529272689119161}, {'party': 'Party 2', 'declared_vector': [0.40479932397157653, 0.3062472937092391, 0.9777636038852398], 'real_vector': [0.3825620568185062, 0.35220112122099523, 0.9812703424135216], 'inconsistency': 0.05884750722393989}, {'party': 'Party 3', 'declared_vector': [-0.1921935706426386, 0.5264699562242028, -0.2780713904865329], 'real_vector': [-0.08592211213751022, 0.8233556403629811, -0.2619063278387872], 'inconsistency': 0.36310881978060217}]",5,3,5045,4,40,100,3,1.0,0.2
24,0.8467567880643687,0.7385198792344243,0.5470314907253829,0.38809589680983053,0.004932660299429289,0.0,0.2297594114555483,1.102845174986632,0.2297594114555483,-0.7516454413340642,11,24,0.4583333333333333,0.3,1.0,1.0,1.0,1.0,"[{'party': 'Party 0', 'declared_vector': [0.07232815801516537, 0.6122993407222962, 0.02917439929414034], 'real_vector': [0.22346440779343424, 0.5965509549677095, -0.015086126699848545], 'inconsistency': 0.18992316185641472}, {'party': 'Party 1', 'declared_vector': [0.13923434062373535, -0.7157631460305476, -0.09275712475256098], 'real_vector': [0.43846043121095235, -0.6602672879122151, 0.15724611654312826], 'inconsistency': 0.4726197588646081}, {'party': 'Party 2', 'declared_vector': [0.40479932397157653, 0.3062472937092391, 0.9777636038852398], 'real_vector': [0.3825620568185062, 0.35220112122099523, 0.9812703424135216], 'inconsistency': 0.06140609449454597}, {'party': 'Party 3', 'declared_vector': [-0.1921935706426386, 0.5264699562242028, -0.2780713904865329], 'real_vector': [-0.08592211213751022, 0.8233556403629811, -0.2619063278387872], 'inconsistency': 0.3788961597710631}]",5,3,5045,4,40,100,3,1.0,0.2
25,0.8467567880643687,0.7471865459010911,0.5492097381074078,0.38809589680983053,0.004932660299429289,0.0,0.2297594114555483,1.1487970572777415,0.2297594114555483,-0.7593374833105917,12,25,0.48,0.3,1.0,1.0,1.0,1.0,"[{'party': 'Party 0', 'declared_vector': [0.07232815801516537, 0.6122993407222962, 0.02917439929414034], 'real_vector': [0.22346440779343424, 0.5965509549677095, -0.015086126699848545], 'inconsistency': 0.19783662693376533}, {'party': 'Party 1', 'declared_vector': [0.13923434062373535, -0.7157631460305476, -0.09275712475256098], 'real_vector': [0.43846043121095235, -0.6602672879122151, 0.15724611654312826], 'inconsistency': 0.4923122488173001}, {'party': 'Party 2', 'declared_vector': [0.40479932397157653, 0.3062472937092391, 0.9777636038852398], 'real_vector': [0.3825620568185062, 0.35220112122099523, 0.9812703424135216], 'inconsistency': 0.06396468176515205}, {'party': 'Party 3', 'declared_vector': [-0.1921935706426386, 0.5264699562242028, -0.2780713904865329], 'real_vector': [-0.08592211213751022, 0.8233556403629811, -0.2619063278387872], 'inconsistency': 0.39468349976152406}]",5,3,5045,4,40,100,3,1.0,0.2
26,0.8467567880643687,0.7398019305164756,0.5513853492704235,0.38809589680983053,0.004932660299429289,0.0,0.2297594114555483,1.194748939568851,0.2297594114555483,-0.7410816150934183,12,26,0.46153846153846156,0.3,1.0,1.0,1.0,1.0,"[{'party': 'Party 0', 'declared_vector': [0.07232815801516537, 0.6122993407222962, 0.02917439929414034], 'real_vector': [0.22346440779343424, 0.5965509549677095, -0.015086126699848545], 'inconsistency': 0.20575009201111594}, {'party': 'Party 1', 'declared_vector': [0.13923434062373535, -0.7157631460305476, -0.09275712475256098], 'real_vector': [0.43846043121095235, -0.6602672879122151, 0.15724611654312826], 'inconsistency': 0.5120047387699921}, {'party': 'Party 2', 'declared_vector': [0.40479932397157653, 0.3062472937092391, 0.9777636038852398], 'real_vector': [0.3825620568185062, 0.35220112122099523, 0.9812703424135216], 'inconsistency': 0.06652326903575813}, {'party': 'Party 3', 'declared_vector': [-0.1921935706426386, 0.5264699562242028, -0.2780713904865329], 'real_vector': [-0.08592211213751022, 0.8233556403629811, -0.2619063278387872], 'inconsistency': 0.410470839751985}]",5,3,5045,4,40,100,3,1.0,0.2
27,0.8467567880643687,0.7329643236788688,0.5535547818190906,0.38809589680983053,0.004932660299429289,0.0,0.2297594114555483,1.240700821859961,0.2297594114555483,-0.7739352438267356,12,27,0.4444444444444444,0.3,1.0,1.0,1.0,1.0,"[{'party': 'Party 0', 'declared_vector': [0.07232815801516537, 0.6122993407222962, 0.02917439929414034], 'real_vector': [0.22346440779343424, 0.5965509549677095, -0.015086126699848545], 'inconsistency': 0.21366355708846654}, {'party': 'Party 1', 'declared_vector': [0.13923434062373535, -0.7157631460305476, -0.09275712475256098], 'real_vector': [0.43846043121095235, -0.6602672879122151, 0.15724611654312826], 'inconsistency': 0.5316972287226841}, {'party': 'Party 2', 'declared_vector': [0.40479932397157653, 0.3062472937092391, 0.9777636038852398], 'real_vector': [0.3825620568185062, 0.35220112122099523, 0.9812703424135216], 'inconsistency': 0.06908185630636421}, {'party': 'Party 3', 'declared_vector': [-0.1921935706426386, 0.5264699562242028, -0.2780713904865329], 'real_vector': [-0.08592211213751022, 0.8233556403629811, -0.2619063278387872], 'inconsistency': 0.42625817974244595}]",5,3,5045,4,40,100,3,1.0,0.2
28,0.8467567880643687,0.7266151173296624,0.5557180620364677,0.38809589680983053,0.004932660299429289,0.0,0.2297594114555483,1.2866527041510705,0.2297594114555483,-0.74156450931198,12,28,0.42857142857142855,0.3,1.0,1.0,1.0,1.0,"[{'party': 'Party 0', 'declared_vector': [0.07232815801516537, 0.6122993407222962, 0.02917439929414034], 'real_vector': [0.22346440779343424, 0.5965509549677095, -0.015086126699848545], 'inconsistency': 0.22157702216581715}, {'party': 'Party 1', 'declared_vector': [0.13923434062373535, -0.7157631460305476, -0.09275712475256098], 'real_vector': [0.43846043121095235, -0.6602672879122151, 0.15724611654312826], 'inconsistency': 0.5513897186753761}, {'party': 'Party 2', 'declared_vector': [0.40479932397157653, 0.3062472937092391, 0.9777636038852398], 'real_vector': [0.3825620568185062, 0.35220112122099523, 0.9812703424135216], 'inconsistency': 0.07164044357697029}, {'party': 'Party 3', 'declared_vector': [-0.1921935706426386, 0.5264699562242028, -0.2780713904865329], 'real_vector': [-0.08592211213751022, 0.8233556403629811, -0.2619063278387872], 'inconsistency': 0.4420455197329069}]",5,3,5045,4,40,100,3,1.0,0.2
29,0.8467567880643687,0.7344968907286773,0.5578752160567517,0.38809589680983053,0.004932660299429289,0.0,0.2297594114555483,1.33260458644218,0.2297594114555483,-0.7466118550762053,13,29,0.4482758620689655,0.3,1.0,1.0,1.0,1.0,"[{'party': 'Party 0', 'declared_vector': [0.07232815801516537, 0.6122993407222962, 0.02917439929414034], 'real_vector': [0.22346440779343424, 0.5965509549677095, -0.015086126699848545], 'inconsistency': 0.22949048724316776}, {'party': 'Party 1', 'declared_vector': [0.13923434062373535, -0.7157631460305476, -0.09275712475256098], 'real_vector': [0.43846043121095235, -0.6602672879122151, 0.15724611654312826], 'inconsistency': 0.5710822086280681}, {'party': 'Party 2', 'declared_vector': [0.40479932397157653, 0.3062472937092391, 0.9777636038852398], 'real_vector': [0.3825620568185062, 0.35220112122099523, 0.9812703424135216], 'inconsistency': 0.07419903084757637}, {'party': 'Party 3', 'declared_vector': [-0.1921935706426386, 0.5264699562242028, -0.2780713904865329], 'real_vector': [-0.08592211213751022, 0.8233556403629811, -0.2619063278387872], 'inconsistency': 0.45783285972336785}]",5,3,5045,4,40,100,3,1.0,0.2
30,0.8467567880643687,0.7418532125677577,0.5585426680364654,0.38809589680983053,0.004932660299429289,0.0,0.2297594114555483,1.3785564687332899,0.2297594114555483,-0.7619514220037074,14,30,0.4666666666666667,0.3,1.0,1.0,1.0,1.0,"[{'party': 'Party 0', 'declared_vector': [0.07232815801516537, 0.6122993407222962, 0.02917439929414034], 'real_vector': [0.22346440779343424, 0.5965509549677095, -0.015086126699848545], 'inconsistency': 0.23740395232051836}, {'party': 'Party 1', 'declared_vector': [0.13923434062373535, -0.7157631460305476, -0.09275712475256098], 'real_vector': [0.43846043121095235, -0.6602672879122151, 0.15724611654312826], 'inconsistency': 0.5907746985807601}, {'party': 'Party 2', 'declared_vector': [0.40479932397157653, 0.3062472937092391, 0.9777636038852398], 'real_vector': [0.3825620568185062, 0.35220112122099523, 0.9812703424135216], 'inconsistency': 0.07675761811818245}, {'party': 'Party 3', 'declared_vector': [-0.1921935706426386, 0.5264699562242028, -0.2780713904865329], 'real_vector': [-0.08592211213751022, 0.8233556403629811, -0.2619063278387872], 'inconsistency': 0.4736201997138288}]",5,3,5045,4,40,100,3,1.0,0.2
31,0.8467567880643687,0.7487349329978652,0.5580335107791549,0.38809589680983053,0.004932660299429289,0.0,0.2297594114555483,1.4245083510243994,0.2297594114555483,-0.7452765882110175,15,31,0.4838709677419355,0.3,1.0,1.0,1.0,1.0,"[{'party': 'Party 0', 'declared_vector': [0.07232815801516537, 0.6122993407222962, 0.02917439929414034], 'real_vector': [0.22346440779343424, 0.5965509549677095, -0.015086126699848545], 'inconsistency': 0.24531741739786897}, {'party': 'Party 1', 'declared_vector': [0.13923434062373535, -0.7157631460305476, -0.09275712475256098], 'real_vector': [0.43846043121095235, -0.6602672879122151, 0.15724611654312826], 'inconsistency': 0.6104671885334522}, {'party': 'Party 2', 'declared_vector': [0.40479932397157653, 0.3062472937092391, 0.9777636038852398], 'real_vector': [0.3825620568185062, 0.35220112122099523, 0.9812703424135216], 'inconsistency': 0.07931620538878853}, {'party': 'Party 3', 'declared_vector': [-0.1921935706426386, 0.5264699562242028, -0.2780713904865329], 'real_vector': [-0.08592211213751022, 0.8233556403629811, -0.2619063278387872], 'inconsistency': 0.48940753970428974}]",5,3,5045,4,40,100,3,1.0,0.2
32,0.8467567880643687,0.742686545901091,0.5575383350249987,0.38809589680983053,0.004932660299429289,0.0,0.2297594114555483,1.470460233315509,0.2297594114555483,-0.7612664836339162,15,32,0.46875,0.3,1.0,1.0,1.0,1.0,"[{'party': 'Party 0', 'declared_vector': [0.07232815801516537, 0.6122993407222962, 0.02917439929414034], 'real_vector': [0.22346440779343424, 0.5965509549677095, -0.015086126699848545], 'inconsistency': 0.2532308824752196}, {'party': 'Party 1', 'declared_vector': [0.13923434062373535, -0.7157631460305476, -0.09275712475256098], 'real_vector': [0.43846043121095235, -0.6602672879122151, 0.15724611654312826], 'inconsistency': 0.6301596784861442}, {'party': 'Party 2', 'declared_vector': [0.40479932397157653, 0.3062472937092391, 0.9777636038852398], 'real_vector': [0.3825620568185062, 0.35220112122099523, 0.9812703424135216], 'inconsistency': 0.08187479265939461}, {'party': 'Party 3', 'declared_vector': [-0.1921935706426386, 0.5264699562242028, -0.2780713904865329], 'real_vector': [-0.08592211213751022, 0.8233556403629811, -0.2619063278387872], 'inconsistency': 0.5051948796947507}]",5,3,5045,4,40,100,3,1.0,0.2
33,0.8467567880643687,0.749125939840485,0.5570491751925971,0.38809589680983053,0.004932660299429289,0.0,0.2297594114555483,1.5164121156066188,0.2297594114555483,-0.7642599118882685,16,33,0.48484848484848486,0.3,1.0,1.0,1.0,1.0,"[{'party': 'Party 0', 'declared_vector': [0.07232815801516537, 0.6122993407222962, 0.02917439929414034], 'real_vector': [0.22346440779343424, 0.5965509549677095, -0.015086126699848545], 'inconsistency': 0.2611443475525702}, {'party': 'Party 1', 'declared_vector': [0.13923434062373535, -0.7157631460305476, -0.09275712475256098], 'real_vector': [0.43846043121095235, -0.6602672879122151, 0.15724611654312826], 'inconsistency': 0.6498521684388362}, {'party': 'Party 2', 'declared_vector': [0.40479932397157653, 0.3062472937092391, 0.9777636038852398], 'real_vector': [0.3825620568185062, 0.35220112122099523, 0.9812703424135216], 'inconsistency': 0.08443337993000069}, {'party': 'Party 3', 'declared_vector': [-0.1921935706426386, 0.5264699562242028, -0.2780713904865329], 'real_vector': [-0.08592211213751022, 0.8233556403629811, -0.2619063278387872], 'inconsistency': 0.5209822196852117}]",5,3,5045,4,40,100,3,1.0,0.2
34,0.8467567880643687,0.7551865459010911,0.5565709758677884,0.38809589680983053,0.004932660299429289,0.0,0.2297594114555483,1.5623639978977286,0.2297594114555483,-0.7746338069453071,17,34,0.5,0.3,1.0,1.0,1.0,1.0,"[{'party': 'Party 0', 'declared_vector': [0.07232815801516537, 0.6122993407222962, 0.02917439929414034], 'real_vector': [0.22346440779343424, 0.5965509549677095, -0.015086126699848545], 'inconsistency': 0.26905781262992085}, {'party': 'Party 1', 'declared_vector': [0.13923434062373535, -0.7157631460305476, -0.09275712475256098], 'real_vector': [0.43846043121095235, -0.6602672879122151, 0.15724611654312826], 'inconsistency': 0.6695446583915282}, {'party': 'Party 2', 'declared_vector': [0.40479932397157653, 0.3062472937092391, 0.9777636038852398], 'real_vector': [0.3825620568185062, 0.35220112122099523, 0.9812703424135216], 'inconsistency': 0.08699196720060677}, {'party': 'Party 3', 'declared_vector': [-0.1921935706426386, 0.5264699562242028, -0.2780713904865329], 'real_vector': [-0.08592211213751022, 0.8233556403629811, -0.2619063278387872], 'inconsistency': 0.5367695596756727}]",5,3,5045,4,40,100,3,1.0,0.2
35,0.8467567880643687,0.7494722601868054,0.5561071721112715,0.38809589680983053,0.004932660299429289,0.0,0.2297594114555483,1.6083158801888384,0.2297594114555483,-0.7573132107384932,17,35,0.4857142857142857,0.3,1.0,1.0,1.0,1.0,"[{'party': 'Party 0', 'declared_vector': [0.07232815801516537, 0.6122993407222962, 0.02917439929414034], 'real_vector': [0.22346440779343424, 0.5965509549677095, -0.015086126699848545], 'inconsistency': 0.2769712777072715}, {'party': 'Party 1', 'declared_vector': [0.13923434062373535, -0.7157631460305476, -0.09275712475256098], 'real_vector': [0.43846043121095235, -0.6602672879122151, 0.15724611654312826], 'inconsistency': 0.6892371483442202}, {'party': 'Party 2', 'declared_vector': [0.40479932397157653, 0.3062472937092391, 0.9777636038852398], 'real_vector': [0.3825620568185062, 0.35220112122099523, 0.9812703424135216], 'inconsistency': 0.08955055447121285}, {'party': 'Party 3', 'declared_vector': [-0.1921935706426386, 0.5264699562242028, -0.2780713904865329], 'real_vector': [-0.08592211213751022, 0.8233556403629811, -0.2619063278387872], 'inconsistency': 0.5525568996661337}]",5,3,5045,4,40,100,3,1.0,0.2
36,0.8467567880643687,0.7440754347899798,0.5556489022879532,0.38809589680983053,0.004932660299429289,0.0,0.2297594114555483,1.654267762479948,0.2297594114555483,-0.7965706176451799,17,36,0.4722222222222222,0.3,1.0,1.0,1.0,1.0,"[{'party': 'Party 0', 'declared_vector': [0.07232815801516537, 0.6122993407222962, 0.02917439929414034], 'real_vector': [0.22346440779343424, 0.5965509549677095, -0.015086126699848545], 'inconsistency': 0.2848847427846221}, {'party': 'Party 1', 'declared_vector': [0.13923434062373535, -0.7157631460305476, -0.09275712475256098], 'real_vector': [0.43846043121095235, -0.6602672879122151, 0.15724611654312826], 'inconsistency': 0.7089296382969122}, {'party': 'Party 2', 'declared_vector': [0.40479932397157653, 0.3062472937092391, 0.9777636038852398], 'real_vector': [0.3825620568185062, 0.35220112122099523, 0.9812703424135216], 'inconsistency': 0.09210914174181893}, {'party': 'Party 3', 'declared_vector': [-0.1921935706426386, 0.5264699562242028, -0.2780713904865329], 'real_vector': [-0.08592211213751022, 0.8233556403629811, -0.2619063278387872], 'inconsistency': 0.5683442396565948}]",5,3,5045,4,40,100,3,1.0,0.2
37,0.8467567880643687,0.7497811404956856,0.5551960679419663,0.38809589680983053,0.004932660299429289,0.0,0.2297594114555483,1.7002196447710578,0.2297594114555483,-0.7832604044473367,18,37,0.4864864864864865,0.3,1.0,1.0,1.0,1.0,"[{'party': 'Party 0', 'declared_vector': [0.07232815801516537, 0.6122993407222962, 0.02917439929414034], 'real_vector': [0.22346440779343424, 0.5965509549677095, -0.015086126699848545], 'inconsistency': 0.29279820786197275}, {'party': 'Party 1', 'declared_vector': [0.13923434062373535, -0.7157631460305476, -0.09275712475256098], 'real_vector': [0.43846043121095235, -0.6602672879122151, 0.15724611654312826], 'inconsistency': 0.7286221282496043}, {'party': 'Party 2', 'declared_vector': [0.40479932397157653, 0.3062472937092391, 0.9777636038852398], 'real_vector': [0.3825620568185062, 0.35220112122099523, 0.9812703424135216], 'inconsistency': 0.09466772901242501}, {'party': 'Party 3', 'declared_vector': [-0.1921935706426386, 0.5264699562242028, -0.2780713904865329], 'real_vector': [-0.08592211213751022, 0.8233556403629811, -0.2619063278387872], 'inconsistency': 0.5841315796470558}]",5,3,5045,4,40,100,3,1.0,0.2
38,0.8467567880643687,0.7551865459010911,0.5547485729392192,0.38809589680983053,0.004932660299429289,0.0,0.2297594114555483,1.7461715270621676,0.2297594114555483,-0.7802157394451366,19,38,0.5,0.3,1.0,1.0,1.0,1.0,"[{'party': 'Party 0', 'declared_vector': [0.07232815801516537, 0.6122993407222962, 0.02917439929414034], 'real_vector': [0.22346440779343424, 0.5965509549677095, -0.015086126699848545], 'inconsistency': 0.3007116729393234}, {'party': 'Party 1', 'declared_vector': [0.13923434062373535, -0.7157631460305476, -0.09275712475256098], 'real_vector': [0.43846043121095235, -0.6602672879122151, 0.15724611654312826], 'inconsistency': 0.7483146182022963}, {'party': 'Party 2', 'declared_vector': [0.40479932397157653, 0.3062472937092391, 0.9777636038852398], 'real_vector': [0.3825620568185062, 0.35220112122099523, 0.9812703424135216], 'inconsistency': 0.09722631628303109}, {'party': 'Party 3', 'declared_vector': [-0.1921935706426386, 0.5264699562242028, -0.2780713904865329], 'real_vector': [-0.08592211213751022, 0.8233556403629811, -0.2619063278387872], 'inconsistency': 0.5999189196375168}]",5,3,5045,4,40,100,3,1.0,0.2
39,0.8467567880643687,0.7603147510292962,0.554331262304628,0.38809589680983053,0.004932660299429289,0.0,0.2297594114555483,1.7921234093532772,0.2297594114555483,-0.7659404660692571,20,39,0.5128205128205128,0.3,1.0,1.0,1.0,1.0,"[{'party': 'Party 0', 'declared_vector': [0.07232815801516537, 0.6122993407222962, 0.02917439929414034], 'real_vector': [0.22346440779343424, 0.5965509549677095, -0.015086126699848545], 'inconsistency': 0.308625138016674}, {'party': 'Party 1', 'declared_vector': [0.13923434062373535, -0.7157631460305476, -0.09275712475256098], 'real_vector': [0.43846043121095235, -0.6602672879122151, 0.15724611654312826], 'inconsistency': 0.7680071081549883}, {'party': 'Party 2', 'declared_vector': [0.40479932397157653, 0.3062472937092391, 0.9777636038852398], 'real_vector': [0.3825620568185062, 0.35220112122099523, 0.9812703424135216], 'inconsistency': 0.09978490355363717}, {'party': 'Party 3', 'declared_vector': [-0.1921935706426386, 0.5264699562242028, -0.2780713904865329], 'real_vector': [-0.08592211213751022, 0.8233556403629811, -0.2619063278387872], 'inconsistency': 0.6157062596279778}]",5,3,5045,4,40,100,3,1.0,0.2
40,0.8467567880643687,0.7551865459010911,0.5539298550562423,0.38809589680983053,0.004932660299429289,0.0,0.2297594114555483,1.838075291644387,0.2297594114555483,-0.778614075145136,20,40,0.5,0.3,1.0,1.0,1.0,1.0,"[{'party': 'Party 0', 'declared_vector': [0.07232815801516537, 0.6122993407222962, 0.02917439929414034], 'real_vector': [0.22346440779343424, 0.5965509549677095, -0.015086126699848545], 'inconsistency': 0.31653860309402465}, {'party': 'Party 1', 'declared_vector': [0.13923434062373535, -0.7157631460305476, -0.09275712475256098], 'real_vector': [0.43846043121095235, -0.6602672879122151, 0.15724611654312826], 'inconsistency': 0.7876995981076803}, {'party': 'Party 2', 'declared_vector': [0.40479932397157653, 0.3062472937092391, 0.9777636038852398], 'real_vector': [0.3825620568185062, 0.35220112122099523, 0.9812703424135216], 'inconsistency': 0.10234349082424325}, {'party': 'Party 3', 'declared_vector': [-0.1921935706426386, 0.5264699562242028, -0.2780713904865329], 'real_vector': [-0.08592211213751022, 0.8233556403629811, -0.2619063278387872], 'inconsistency': 0.6314935996184388}]",5,3,5045,4,40,100,3,1.0,0.2
41,0.8467567880643687,0.7503084971206033,0.5535775061009746,0.38809589680983053,0.004932660299429289,0.0,0.2297594114555483,1.8840271739354968,0.2297594114555483,-0.7854559660944109,20,41,0.4878048780487805,0.3,1.0,1.0,1.0,1.0,"[{'party': 'Party 0', 'declared_vector': [0.07232815801516537, 0.6122993407222962, 0.02917439929414034], 'real_vector': [0.22346440779343424, 0.5965509549677095, -0.015086126699848545], 'inconsistency': 0.3244520681713753}, {'party': 'Party 1', 'declared_vector': [0.13923434062373535, -0.7157631460305476, -0.09275712475256098], 'real_vector': [0.43846043121095235, -0.6602672879122151, 0.15724611654312826], 'inconsistency': 0.8073920880603723}, {'party': 'Party 2', 'declared_vector': [0.40479932397157653, 0.3062472937092391, 0.9777636038852398], 'real_vector': [0.3825620568185062, 0.35220112122099523, 0.9812703424135216], 'inconsistency': 0.10490207809484933}, {'party': 'Party 3', 'declared_vector': [-0.1921935706426386, 0.5264699562242028, -0.2780713904865329], 'real_vector': [-0.08592211213751022, 0.8233556403629811, -0.2619063278387872], 'inconsistency': 0.6472809396088998}]",5,3,5045,4,40,100,3,1.0,0.2
42,0.8467567880643687,0.7456627363772814,0.5532903768961561,0.38809589680983053,0.004932660299429289,0.0,0.2297594114555483,1.9299790562266064,0.2297594114555483,-0.8009868940740031,20,42,0.47619047619047616,0.3,1.0,1.0,1.0,1.0,"[{'party': 'Party 0', 'declared_vector': [0.07232815801516537, 0.6122993407222962, 0.02917439929414034], 'real_vector': [0.22346440779343424, 0.5965509549677095, -0.015086126699848545], 'inconsistency': 0.3323655332487259}, {'party': 'Party 1', 'declared_vector': [0.13923434062373535, -0.7157631460305476, -0.09275712475256098], 'real_vector': [0.43846043121095235, -0.6602672879122151, 0.15724611654312826], 'inconsistency': 0.8270845780130643}, {'party': 'Party 2', 'declared_vector': [0.40479932397157653, 0.3062472937092391, 0.9777636038852398], 'real_vector': [0.3825620568185062, 0.35220112122099523, 0.9812703424135216], 'inconsistency': 0.10746066536545541}, {'party': 'Party 3', 'declared_vector': [-0.1921935706426386, 0.5264699562242028, -0.2780713904865329], 'real_vector': [-0.08592211213751022, 0.8233556403629811, -0.2619063278387872], 'inconsistency': 0.6630682795993608}]",5,3,5045,4,40,100,3,1.0,0.2
